index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
3ff08469de7b3fc55d9f546ede9cee1a,2026-06-01T14:38:16Z,'Gewitter',www.stern.de,de,0.9,Flüsse: Keine Hochwassergefahr – Wetter bleibt wechselhaft,Viele Flüsse in Rheinland-Pfalz führen derzeit wenig Wasser. Trotz angekündigter Regenfälle und Gewitter besteht laut Experten aktuell keine Hochwassergefahr.,https://www.stern.de/gesellschaft/regional/rheinland-pfalz-saarland/fluesse--keine-hochwassergefahr---wetter-bleibt-wechselhaft-37476676.html,https://image.stern.de/37476678/t/CI/v1/w1440/r1.7778/-/01--vopoigu6bqv4axs2048jpeg---6a7aecd057f64f67.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Viele Flüsse in Rheinland-Pfalz führen derzeit wenig Wasser. Trotz angekündigter Regenfälle und Gewitter besteht laut Experten aktuell keine Hoch… [+749 chars]",,Flüsse: Keine Hochwassergefahr – Wetter bleibt wechselhaft. Viele Flüsse in Rheinland-Pfalz führen derzeit wenig Wasser. Trotz angekündigter Regenfälle und Gewitter besteht laut Experten aktuell keine Hochwassergefahr.,"Rivers: No risk of flooding – weather remains changeable. Many rivers in Rhineland-Palatinate currently have little water. According to experts, there is currently no risk of flooding despite forecasts of rain and thunderstorms.","Flumina: Nullum inundationis periculum - mutabilis tempestas manet. Multi fluvii in Rheno-Palatinato aute parvam aquam habent. Secundum peritos nullum periculum inundationis nunc est, quamvis praenuntiationes pluviarum et tonitruum.",2026-06-03 14:57:21+00:00
72ea36828619ca114e188bb83fbf246b,2026-06-01T14:38:16Z,'Niedrigwasser',www.zeit.de,de,0.9,Flüsse: Keine Hochwassergefahr – Wetter bleibt wechselhaft,Hier finden Sie Informationen zu dem Thema „Flüsse“. Lesen Sie jetzt „Keine Hochwassergefahr – Wetter bleibt wechselhaft“.,https://www.zeit.de/news/2026-06/01/keine-hochwassergefahr-wetter-bleibt-wechselhaft,https://img.zeit.de/news/2026-06/01/keine-hochwassergefahr-wetter-bleibt-wechselhaft-image-group/wide__1300x731,,In Rheinland-Pfalz besteht derzeit keine Hochwassergefahr. Nach Angaben der Hochwasservorhersagezentrale liegen die Wasserstände vieler Flüsse im Süden des Landes zwar im Bereich des für die Jahresze… [+575 chars],,Flüsse: Keine Hochwassergefahr – Wetter bleibt wechselhaft. Hier finden Sie Informationen zu dem Thema „Flüsse“. Lesen Sie jetzt „Keine Hochwassergefahr – Wetter bleibt wechselhaft“.,Rivers: No risk of flooding – weather remains changeable. Here you will find information on the topic of “rivers”. Read now “No risk of flooding – weather remains changeable”.,"Flumina: Nullum inundationis periculum - mutabilis tempestas manet. Hic informationes invenies in argumento ""fluminum"". Lege nunc ""Nullum periculum inundationis - tempestas mutabilis manet"".",2026-06-03 14:57:21+00:00
561eee539c466359847b6060929bedf2,2026-06-02T08:18:12Z,'Frühling',www.zeit.de,de,0.9,Nach Frühlingsende: Wetterdienst: Rekord-Trockenheit im Frühjahr in Bayern,Hier finden Sie Informationen zu dem Thema „Wetterbilanz“. Lesen Sie jetzt „Welche Folgen die Rekord-Trockenheit für Bayern hat“.,https://www.zeit.de/news/2026-06/02/wetterdienst-rekord-trockenheit-im-fruehjahr-in-bayern,https://img.zeit.de/news/2026-06/02/wetterdienst-rekord-trockenheit-im-fruehjahr-in-bayern-image-group/wide__1300x731,http://web.archive.org/web/20260602084335/https://www.zeit.de/news/2026-06/02/wetterdienst-rekord-trockenheit-im-fruehjahr-in-bayern,Nur etwa 104 Liter Niederschlag pro Quadratmeter in drei Monaten - das Frühjahr in Bayern war laut Deutschem Wetterdienst (DWD) im Schnitt so trocken wie kein anderes seit Aufzeichnungsbeginn vor meh… [+4942 chars],,Nach Frühlingsende: Wetterdienst: Rekord-Trockenheit im Frühjahr in Bayern. Hier finden Sie Informationen zu dem Thema „Wetterbilanz“. Lesen Sie jetzt „Welche Folgen die Rekord-Trockenheit für Bayern hat“.,After the end of spring: Weather service: Record drought in spring in Bavaria. Here you will find information on the topic of “weather balance”. Now read “What consequences the record drought is having for Bavaria”.,"Post finem veris: Tempestas religio: Record siccitas vere in Bavaria. Hic reperies informationem in argumento ""tempestatis staterae"". Nunc legitur ""Quae consequentia recordum siccitatis in Bavariam habent"".",2026-06-03 14:57:21+00:00
5c4920573b6733da1b9102f7876ed7bc,2026-06-01T11:33:10Z,'Pollen',wien.orf.at,de,0.9,Götterbaum: Mehr Pollen durch Klimawandel,"Die Blüte des Götterbaumes hat begonnen und dauert üblicherweise von Anfang Juni bis Mitte Juli. Darauf hat das Pollenservice Wien an der MedUni/AKH Wien am Montag hingewiesen. Der Klimawandel treibt den Pollenflug voran, betonte die MedUni.",https://wien.orf.at/stories/3356737/,https://ibs.orf.at/wie?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2026%2F23%2F51%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F3058180_master_1183851_goetterbaum_bluehbeginn.jpg%3Fs%3Da22257c5820e95f7d00069a3483d1197fdb4cbb1,http://web.archive.org/web/20260602092343/https://wien.orf.at/stories/3356737/,Der Götterbaum (Ailanthus altissima) ist bei uns invasiv und hat sich aus seiner ursprünglichen Heimat China und Nord-Vietnam mittlerweile in temperierte und subtropische Regionen aller bewohnten Kon… [+1815 chars],,"Götterbaum: Mehr Pollen durch Klimawandel. Die Blüte des Götterbaumes hat begonnen und dauert üblicherweise von Anfang Juni bis Mitte Juli. Darauf hat das Pollenservice Wien an der MedUni/AKH Wien am Montag hingewiesen. Der Klimawandel treibt den Pollenflug voran, betonte die MedUni.","Tree of Heaven: More pollen due to climate change. The flowering of the tree of heaven has begun and usually lasts from the beginning of June to mid-July. The Pollen Service Vienna at the MedUni/AKH Vienna pointed this out on Monday. Climate change is driving pollen counts, emphasized the MedUni.","Arbor coeli: More pollen ob mutatio climatis. Flos arboris coelestis incoepit ac fere durat ab initio Iunii ad medium Iulij. Officium Pollen Vindobonae ad MedUni/AKH Viennae hoc die Lunae monstravit. Mutatio climatis pollen impellit comites, MedUni extulerunt.",2026-06-03 18:52:33+00:00
a430876ad3d8597ceee70573cafe4bb2,2026-06-02T06:36:00Z,'Pollen',www.discountfan.de,de,0.9,"Amazon: Bestseller-Luftreiniger für 79,99 Euro","Anzeige*Mit dem „Levoit Luftreiniger 3-in-1“ ist jetzt bei Amazon ein Bestseller-Produkt mit Filterung von Schimmelsporen, Staub, Pollen und Gerüchen zum Bestpreis von 79,99 Euro frei Haus zu haben. Auch in den Bewertungen kommt das Gerät sehr gut weg. Der „L…",https://www.discountfan.de/artikel/news/amazon-bestseller-luftreiniger-fuer-7999-euro,,,"Amazon: Bestseller-Luftreiniger für 79,99 Euro (Bild: Amazon.de) 
Der „Levoit Luftreiniger Core 200S 3-in-1“ für 79,99 Euro ist nur bis zum 12. Juni 2026 zum Aktionspreis zu haben, solange Vorrat re… [+1961 chars]",,"Amazon: Bestseller-Luftreiniger für 79,99 Euro. Anzeige*Mit dem „Levoit Luftreiniger 3-in-1“ ist jetzt bei Amazon ein Bestseller-Produkt mit Filterung von Schimmelsporen, Staub, Pollen und Gerüchen zum Bestpreis von 79,99 Euro frei Haus zu haben. Auch in den Bewertungen kommt das Gerät sehr gut weg. Der „L…","Amazon: Bestseller air purifier for 79.99 euros. Advertisement *With the “Levoit Air Purifier 3-in-1”, a bestseller product with filtering of mold spores, dust, pollen and odors is now available on Amazon for the best price of 79.99 euros free of charge. The device also comes off very well in the reviews. The “L…","Amazon: Bestseller aerem emundans 79.99 indicem. Advertisement *Cum ""Levoit Air Purifier 3-in-1"", optimus venditor productum cum eliquatione sporarum, pulveris, pollinis et odorum nunc praesto est in Amazonibus pro optimo pretio 79.99 nummis gratis. Etiam artificium optime in recognitionibus obvenit. The “L…",2026-06-03 18:52:33+00:00
b9d2bd8711927f81d355cd721fdd2899,2026-06-01T06:23:13Z,'Ernte',www.stern.de,de,0.9,Weinanbau: Was die Rebblüte auf den Weg zur Ernte bedeutet,"Würzburg (lby) - Die Rebblüte in den fränkischen Weinbergen hat begonnen - nun können die Expertinnen und Experten ziemlich genau sagen, wann die Ernte",https://www.stern.de/gesellschaft/regional/bayern/weinanbau--was-die-rebbluete-auf-dem-weg-zur-ernte-bedeutet-37472728.html,https://image.stern.de/37472730/t/su/v2/w1440/r1.7778/-/01--stqa65rswfv5axs2048jpeg---c683e0b5a7a8045b.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
In den fränkischen Weinbaugebieten ist aktuell die Rebblüte zu bestaunen. Die Winzerinnen und Winzer können nun planen, wann die Ernte beginnt.
… [+1153 chars]",,"Weinanbau: Was die Rebblüte auf den Weg zur Ernte bedeutet. Würzburg (lby) - Die Rebblüte in den fränkischen Weinbergen hat begonnen - nun können die Expertinnen und Experten ziemlich genau sagen, wann die Ernte",Viticulture: What the vine blossom means on the way to the harvest. Würzburg (lby) - The vines have begun to bloom in the Franconian vineyards - now the experts can say quite precisely when the harvest will take place,Vitium: Quid floreat vitis in via ad messem. Herbipoli (lby) - vineae in Franconis vineis florere inceperunt - periti nunc satis accurate dicere possunt cum messis fient.,2026-06-04 04:52:25+00:00
33097f362b98d611bb3bf4cf0480743c,2026-06-01T06:23:13Z,'Ernte',www.zeit.de,de,0.9,Weinanbau: Was die Rebblüte auf den Weg zur Ernte bedeutet,Hier finden Sie Informationen zu dem Thema „Weinanbau“. Lesen Sie jetzt „Was die Rebblüte auf dem Weg zur Ernte bedeutet“.,https://www.zeit.de/news/2026-06/01/was-die-rebbluete-auf-den-weg-zur-ernte-bedeutet,https://img.zeit.de/news/2026-06/01/was-die-rebbluete-auf-den-weg-zur-ernte-bedeutet-image-group/wide__1300x731,,"Die Rebblüte in den fränkischen Weinbergen hat begonnen - nun können die Expertinnen und Experten ziemlich genau sagen, wann die Ernte losgeht: Nach der Rebblüte dauert es noch rund 100 Tage bis zum … [+998 chars]",,Weinanbau: Was die Rebblüte auf den Weg zur Ernte bedeutet. Hier finden Sie Informationen zu dem Thema „Weinanbau“. Lesen Sie jetzt „Was die Rebblüte auf dem Weg zur Ernte bedeutet“.,Viticulture: What the vine blossom means on the way to the harvest. Here you will find information on the subject of “vine cultivation”. Now read “What the vine blossom means on the way to the harvest”.,"Vitium: Quid floreat vitis in via ad messem. Hic invenies informationes de re ""vineae culturae"". Nunc legite quid significet vinea florem in via ad messem.",2026-06-04 04:52:25+00:00
6874746dc483ee0e9176c53f68d1bfdb,2026-06-02T05:00:25Z,'Winter',www.faz.net,de,0.9,Liveblog Ukrainekrieg: Massive russische Luftangriffe auf Kiew – Tote in Dnipro,In der ukrainischen Hauptstadt stürzt ein mehrstöckiges Wohnhaus ein +++ Selenskyj: „Operation Spinnennetz“ hat vieles verändert +++ Ukrainischer  Stabschef hält Kriegsende vor Winter für realistisch +++ alle Neuigkeiten im Liveblog,https://www.faz.net/aktuell/politik/ukraine/ukraine-liveticker-bericht-russische-luftangriffe-auf-kiew-tote-in-dnipro-faz-110683325.html,https://media0.faz.net/image/w1200h627/a1c08bbfa50c/w5710h2983x0y412o/202606/43601.0.2172430719/rauch-steigt-nach-naechtlichen.webp,http://web.archive.org/web/20260602054656/https://www.faz.net/aktuell/politik/ukraine/ukraine-liveticker-bericht-russische-luftangriffe-auf-kiew-tote-in-dnipro-faz-110683325.html,Russland hat die ukrainische Hauptstadt Kiew und andere Landesteile erneut massiv mit Raketen und Drohnen angegriffen. Dabei gab es Behördenangaben zufolge landesweit insgesamt neun Tote und fast 100… [+1513 chars],,Liveblog Ukrainekrieg: Massive russische Luftangriffe auf Kiew – Tote in Dnipro. In der ukrainischen Hauptstadt stürzt ein mehrstöckiges Wohnhaus ein +++ Selenskyj: „Operation Spinnennetz“ hat vieles verändert +++ Ukrainischer  Stabschef hält Kriegsende vor Winter für realistisch +++ alle Neuigkeiten im Liveblog,Liveblog Ukraine War: Massive Russian air strikes on Kyiv – dead in Dnipro. A multi-story residential building collapses in the Ukrainian capital +++ Zelenskyj: “Operation Spider's Web” has changed a lot +++ Ukrainian chief of staff believes the end of the war before winter is realistic +++ all the news in the live blog,"Bellum Ucrainum Liveblog: Massive Russian aer in Kyiv ferit – mortuus in Dnipro. Multi-fabula aedificium residentiale collapsa in capite Ucrainae +++ Zelenskyj: ""Operatio telae Spider"" mutata multum +++ dux virgam Ucrainae credit finem belli ante hiemem esse realem +++ omnium nuntiorum in diario vivo",2026-06-04 12:48:25+00:00
d4799bd6fff8c25e7b8736853b32fd1f,2026-06-02T13:04:00Z,'Gewitter',www.stern.de,de,0.9,"Interaktive Karte: Sommerwetter vorerst vorbei – sehen Sie live, wo es blitzt und donnert","Viel Regen und Gewitter – in Teilen Deutschlands wird das Wetter ungemütlich. Sehen Sie, wo es besonders stark regnet.",https://www.stern.de/panorama/wetter/starkregen-und-gewitter--sehen-sie-die-aktuelle-wetterlage-auf-karten-37481944.html,https://image.stern.de/37482002/t/Uk/v1/w1440/r1.7778/-/gewitter-starkregen-wetter.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Viel Regen und Gewitter in Teilen Deutschlands wird das Wetter ungemütlich. Sehen Sie, wo es besonders stark regnet.
Der Deutsche Wetterdienst (… [+1150 chars]",,"Interaktive Karte: Sommerwetter vorerst vorbei – sehen Sie live, wo es blitzt und donnert. Viel Regen und Gewitter – in Teilen Deutschlands wird das Wetter ungemütlich. Sehen Sie, wo es besonders stark regnet.",Interactive map: Summer weather is over for now - see live where there is lightning and thunder. Lots of rain and thunderstorms – the weather is becoming uncomfortable in parts of Germany. See where it rains particularly heavily.,Interactive map: Tempestas aestas iam nunc est - vide ubi fulgur et tonitrua vivunt. Multae pluviae et tonitribus - tempestas in partibus Germaniae incommoda fit. Vide ubi pluit praecipue graviter.,2026-06-04 21:48:41+00:00
f7e8d803d0b4caf2c6fd4fade336e391,2026-06-02T07:22:00Z,'Ernte',www.stern.de,de,0.9,"Trockenheit, hohe Düngerpreise, Mäuse: Australien rechnet mit geringer Weizenernte","Australiens Regierung rechnet mit einer geringen Weizenernte in diesem Jahr. Die Ernte werde voraussichtlich um 26 Prozent niedriger ausfallen als im Vorjahr, heißt es in einem Dienstag veröffentlichten Bericht des Landwirtschaftsministeriums. Grund seien die…",https://www.stern.de/news/trockenheit--hohe-duengerpreise--maeuse--australien-rechnet-mit-geringer-weizenernte-37479164.html,https://image.stern.de/37479166/t/ID/v1/w1440/r1.7778/-/02--getreidefeld-in-australien---bd60277164fac0d0.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Australiens Regierung rechnet mit einer geringen Weizenernte in diesem Jahr. Die Ernte werde voraussichtlich um 26 Prozent niedriger ausfallen al… [+1269 chars]",,"Trockenheit, hohe Düngerpreise, Mäuse: Australien rechnet mit geringer Weizenernte. Australiens Regierung rechnet mit einer geringen Weizenernte in diesem Jahr. Die Ernte werde voraussichtlich um 26 Prozent niedriger ausfallen als im Vorjahr, heißt es in einem Dienstag veröffentlichten Bericht des Landwirtschaftsministeriums. Grund seien die…","Drought, high fertilizer prices, mice: Australia is expecting a low wheat harvest. Australia's government expects a small wheat harvest this year. The harvest is expected to be 26 percent lower than last year, according to a report published Tuesday by the Ministry of Agriculture. The reason is…","Siccitas, alta stercorat pretia, mures: Australia humilem messem triticum exspectat. Imperium Australiae parvam messem triticeam hoc anno exspectat. Messis exspectatur XXVI centesimis humilior quam anno proximo futurus est, secundum relationem Martis a Ministerio Agriculturae divulgatam. Ratio est…",2026-06-05 08:48:57+00:00
