,phrase,label,sentiment,subjectivity,language,count
Eiswein-Ernte“,Eiswein-Ernte“,MISC,,,de,1.0
Montagfrüh Schneeglätte“,Montagfrüh Schneeglätte“,MISC,,,de,1.0
Drei Tote,Drei Tote,MISC,,,de,1.0
Skisaison,Skisaison,MISC,0.0,0.0,de,1.0
Winterwetter im Herbst,Winterwetter im Herbst,MISC,,,de,1.0
Oberwiesenthal Und Schuss,Oberwiesenthal Und Schuss,MISC,,,de,1.0
Party-People,Party-People,MISC,,,de,1.0
Todesopfer auf drei gestiegen,Todesopfer auf drei gestiegen,MISC,,,de,1.0
Soziale Isolation,Soziale Isolation,MISC,,,de,1.0
Signale,Signale,MISC,,,de,1.0
Eine turbulente Reise für,Eine turbulente Reise für,MISC,,,de,1.0
Routiniers,Routiniers,MISC,,,de,1.0
TV-Mikrofon,TV-Mikrofon,MISC,,,de,1.0
Chancen auf …,Chancen auf …,MISC,,,de,1.0
Der Wochenbeginn,Der Wochenbeginn,MISC,,,de,1.0
Geschädigte Haut,Geschädigte Haut,MISC,,,de,1.0
Sonntag se,Sonntag se,MISC,,,de,1.0
Sauerland“,Sauerland“,MISC,,,de,1.0
Mikaela Shiffrin,Mikaela Shiffrin,MISC,,,de,1.0
Olympia-Historie,Olympia-Historie,MISC,,,de,1.0
Saarl…,Saarl…,MISC,,,de,1.0
Das hat gestern,Das hat gestern,MISC,,,de,1.0
Marathon-Weltreko…,Marathon-Weltreko…,MISC,,,de,1.0
Ordnungsamt,Ordnungsamt,MISC,,,de,1.0
Der letzte Tag des Jahres,Der letzte Tag des Jahres,MISC,,,de,1.0
Minusgrade und Schneeflocken,Minusgrade und Schneeflocken,MISC,,,de,1.0
Pro Bienenvolk,Pro Bienenvolk,MISC,,,de,1.0
Gesundheit“,Gesundheit“,MISC,,,de,1.0
Bambu Lab H2S,Bambu Lab H2S,MISC,,,de,1.0
Manch a…,Manch a…,MISC,,,de,1.0
ös…,ös…,MISC,,,de,1.0
Kälte-Weisheiten,Kälte-Weisheiten,MISC,,,de,1.0
Deu…,Deu…,MISC,,,de,1.0
Wind“,Wind“,MISC,,,de,1.0
Tag des Jahres“,Tag des Jahres“,MISC,,,de,1.0
Rh…,Rh…,MISC,,,de,1.0
Tag des Jahres,Tag des Jahres,MISC,,,de,1.0
vo…,vo…,MISC,,,de,1.0
Pyro-Produkte,Pyro-Produkte,MISC,,,de,1.0
Letzter Tag des Jahres,Letzter Tag des Jahres,MISC,,,de,1.0
Der Gesamtverband der Deutschen Versicherungswirtschaft,Der Gesamtverband der Deutschen Versicherungswirtschaft,MISC,,,de,1.0
Glätte-Alarm,Glätte-Alarm,MISC,,,de,1.0
Tag vor Silvester,Tag vor Silvester,MISC,,,de,1.0
Eisige Temperaturen und Glatteis,Eisige Temperaturen und Glatteis,MISC,,,de,1.0
ALLES-Blitzer,ALLES-Blitzer,MISC,,,de,1.0
Ostseeküste,Ostseeküste,MISC,-0.1219512195121951,0.0,de,1.0
Kalter Wochenstart,Kalter Wochenstart,MISC,,,de,1.0
Chancen auf Schnee,Chancen auf Schnee,MISC,,,de,1.0
Winterliches Wetter,Winterliches Wetter,MISC,,,de,1.0
Weltcups,Weltcups,MISC,,,de,1.0
World Team Challenge,World Team Challenge,MISC,,,de,1.0
Rundkurs,Rundkurs,MISC,,,de,1.0
Event“,Event“,MISC,,,de,1.0
olympischen Feuers ins Museum von Olympia ve,olympischen Feuers ins Museum von Olympia ve,MISC,,,de,1.0
olympischen Feuers,olympischen Feuers,MISC,,,de,1.0
l.,l.,MISC,,,de,1.0
Biathlon auf Schalke,Biathlon auf Schalke,MISC,,,de,1.0
griechischen,griechischen,MISC,,,de,1.0
Bayern-Ang…,Bayern-Ang…,MISC,,,de,1.0
Autofahren,Autofahren,MISC,,,de,1.0
So früh wie nie,So früh wie nie,MISC,,,de,1.0
Sebastian & Dieter Hoeneß,Sebastian & Dieter Hoeneß,MISC,,,de,1.0
Montagnachmittag,Montagnachmittag,MISC,,,de,1.0
YouTube-Star,YouTube-Star,MISC,-1.0,0.0,de,1.0
Königswinter Traurige Nachrichten,Königswinter Traurige Nachrichten,MISC,,,de,1.0
K…,K…,MISC,,,de,1.0
Die Wahrscheinlichkeit für Schnee,Die Wahrscheinlichkeit für Schnee,MISC,,,de,1.0
Kältestes Weihnachten,Kältestes Weihnachten,MISC,0.0,1.0,de,1.0
Das Alte Land,Das Alte Land,MISC,,,de,1.0
Jork,Jork,MISC,,,de,1.0
Gute Wetteraussichten“,Gute Wetteraussichten“,MISC,,,de,1.0
Tag vor Rennbeginn,Tag vor Rennbeginn,MISC,,,de,1.0
österreichischer,österreichischer,MISC,,,de,1.0
Polizeidienststellen,Polizeidienststellen,MISC,,,de,1.0
Tempo 60,Tempo 60,MISC,,,de,1.0
Teil Chaos,Teil Chaos,MISC,,,de,1.0
"Sonne 
Was","Sonne 
Was",MISC,,,de,1.0
Wunderliches Winter-Wetter,Wunderliches Winter-Wetter,MISC,,,de,1.0
Tagesv…,Tagesv…,MISC,,,de,1.0
Steirische,Steirische,MISC,,,de,1.0
Sonne und eisige Temperaturen,Sonne und eisige Temperaturen,MISC,,,de,1.0
Der fette Winterbums,Der fette Winterbums,MISC,,,de,1.0
Erster Schnee“,Erster Schnee“,MISC,,,de,1.0
Autobahnpolizei,Autobahnpolizei,MISC,,,de,1.0
Schneefall und Minusgraden,Schneefall und Minusgraden,MISC,,,de,1.0
Eisregen und Schnee,Eisregen und Schnee,MISC,,,de,1.0
Rett…,Rett…,MISC,,,de,1.0
Eisregen und Schnee“,Eisregen und Schnee“,MISC,,,de,1.0
Rettung“,Rettung“,MISC,,,de,1.0
Autobahn 1,Autobahn 1,MISC,0.0,0.0,de,1.0
Vier Tote bei Unfällen,Vier Tote bei Unfällen,MISC,,,de,1.0
Großes Trümmerfeld“,Großes Trümmerfeld“,MISC,,,de,1.0
Be…,Be…,MISC,,,de,1.0
Weihnachtstag,Weihnachtstag,MISC,,,de,1.0
Schnee-Auszeit,Schnee-Auszeit,MISC,,,de,1.0
Bundesliga-Absteiger,Bundesliga-Absteiger,MISC,,,de,1.0
Fallout,Fallout,MISC,0.0,0.0,de,1.0
Wetterdienst-Bilanz“,Wetterdienst-Bilanz“,MISC,,,de,1.0
Jahr für Jahr,Jahr für Jahr,MISC,,,de,1.0
HSV-Trikot,HSV-Trikot,MISC,,,de,1.0
Leihe im Winter,Leihe im Winter,MISC,,,de,1.0
IbizaHEUTE,IbizaHEUTE,MISC,-0.15217391304347827,0.0,de,1.0
"Formentera
","Formentera
",MISC,,,de,1.0
… Spuren im Sand am Strand,… Spuren im Sand am Strand,MISC,,,de,1.0
Meldefrist,Meldefrist,MISC,,,de,1.0
Regionalverbund T…,Regionalverbund T…,MISC,,,de,1.0
Spuren im Sand am Strand,Spuren im Sand am Strand,MISC,,,de,1.0
Baustellen,Baustellen,MISC,,,de,1.0
Todesopfer durch hohe Wellen,Todesopfer durch hohe Wellen,MISC,,,de,1.0
einz…,einz…,MISC,,,de,1.0
Winterliches Wetter sucht man zum Wochenstart,Winterliches Wetter sucht man zum Wochenstart,MISC,,,de,1.0
"29.11.2025
","29.11.2025
",MISC,,,de,1.0
Ahoi Piraten!,Ahoi Piraten!,MISC,,,de,1.0
Smarte Thermostate,Smarte Thermostate,MISC,,,de,1.0
Mildes Wetter“,Mildes Wetter“,MISC,,,de,1.0
Mildes Wetter,Mildes Wetter,MISC,,,de,1.0
Nachbarn,Nachbarn,MISC,-0.15625,0.0,de,1.0
Smarte Heiz­körper­ther­mostate,Smarte Heiz­körper­ther­mostate,MISC,,,de,1.0
Wintercamping in Thüringen“,Wintercamping in Thüringen“,MISC,,,de,1.0
Gutes Jahr für Nordmanntannen,Gutes Jahr für Nordmanntannen,MISC,,,de,1.0
Formentera im Winter“,Formentera im Winter“,MISC,,,de,1.0
"Horizont
","Horizont
",MISC,,,de,1.0
Milder Herbst,Milder Herbst,MISC,,,de,1.0
Guildo,Guildo,MISC,,,de,1.0
Angebote laufe…,Angebote laufe…,MISC,,,de,1.0
Bilanz“,Bilanz“,MISC,,,de,1.0
DWD Wetterdienst-Bilanz“,DWD Wetterdienst-Bilanz“,MISC,,,de,1.0
Valve rabattiert Schreibtisch-Sport,Valve rabattiert Schreibtisch-Sport,MISC,,,de,1.0
Herbst…,Herbst…,MISC,,,de,1.0
The UploadVR Showcase Winter 2025 Bundle,The UploadVR Showcase Winter 2025 Bundle,MISC,,,de,1.0
The UploadVR Showcase Winter 2025 Bundle“,The UploadVR Showcase Winter 2025 Bundle“,MISC,,,de,1.0
Warmes Winterwetter“,Warmes Winterwetter“,MISC,,,de,1.0
Warmes Winterwetter,Warmes Winterwetter,MISC,,,de,1.0
Formentera im Winter,Formentera im Winter,MISC,,,de,1.0
DWD-Bilanz“,DWD-Bilanz“,MISC,,,de,1.0
Anschläge auf die Pipelines,Anschläge auf die Pipelines,MISC,,,de,1.0
Branche …,Branche …,MISC,,,de,1.0
Anschläge auf die Pipelines …,Anschläge auf die Pipelines …,MISC,,,de,1.0
Afd-Gewitter,Afd-Gewitter,MISC,,,de,1.0
"Instagram
","Instagram
",MISC,,,de,1.0
Titanic,Titanic,MISC,,,de,1.0
Was hinter dem gefährlichen Phänom…,Was hinter dem gefährlichen Phänom…,MISC,,,de,1.0
Was hinter dem gefährlichen Phänomen,Was hinter dem gefährlichen Phänomen,MISC,,,de,1.0
schleswig-holsteinischen,schleswig-holsteinischen,MISC,,,de,1.0
Tourismusangebote“,Tourismusangebote“,MISC,,,de,1.0
Tourismusangebote,Tourismusangebote,MISC,,,de,1.0
indonesische,indonesische,MISC,,,de,1.0
Byzanz,Byzanz,MISC,,,de,1.0
Ein graues zweites Adventswochenende,Ein graues zweites Adventswochenende,MISC,,,de,1.0
Weiße Weihnacht,Weiße Weihnacht,MISC,,,de,1.0
weiterlesenPorträt-Klassiker,weiterlesenPorträt-Klassiker,MISC,,,de,1.0
Au…,Au…,MISC,,,de,1.0
Was Sie über den Winterdienst in Berlin,Was Sie über den Winterdienst in Berlin,MISC,,,de,1.0
Mord-Fall,Mord-Fall,MISC,,,de,1.0
Wer ist der Mann im Laub,Wer ist der Mann im Laub,MISC,,,de,1.0
Hochphas…,Hochphas…,MISC,,,de,1.0
Winterdienst-Standorten,Winterdienst-Standorten,MISC,,,de,1.0
Olympia-Winter,Olympia-Winter,MISC,0.0,0.0,de,1.0
stam…,stam…,MISC,,,de,1.0
Ein Tropensturm,Ein Tropensturm,MISC,,,de,1.0
Ärger im Herbst - Laub,Ärger im Herbst - Laub,MISC,,,de,1.0
Hokusai a…,Hokusai a…,MISC,,,de,1.0
Erfurt/Offenbach,Erfurt/Offenbach,MISC,,,de,1.0
Der Donnerstag,Der Donnerstag,MISC,,,de,1.0
Deutschen Wette,Deutschen Wette,MISC,,,de,1.0
Herbstprogramm“,Herbstprogramm“,MISC,,,de,1.0
Fußball-Nationalmannschaft,Fußball-Nationalmannschaft,MISC,,,de,1.0
byzantinische,byzantinische,MISC,,,de,1.0
slowenischen,slowenischen,MISC,,,de,1.0
Nikolaus-Wochenende,Nikolaus-Wochenende,MISC,,,de,1.0
Netflix-Serie,Netflix-Serie,MISC,,,de,1.0
Nikolaustag“,Nikolaustag“,MISC,,,de,1.0
Aktuell rieselt der Kunstschnee,Aktuell rieselt der Kunstschnee,MISC,,,de,1.0
La Boheme“,La Boheme“,MISC,,,de,1.0
Aka/ CC BY-SA,Aka/ CC BY-SA,MISC,,,de,1.0
kalifornischen,kalifornischen,MISC,,,de,1.0
deutsch-polnischer,deutsch-polnischer,MISC,,,de,1.0
Samsungs,Samsungs,MISC,,,de,1.0
MediaMarkt,MediaMarkt,MISC,,,de,1.0
Demo-Fahrten,Demo-Fahrten,MISC,,,de,1.0
Lily,Lily,MISC,,,de,1.0
Ackerflächen,Ackerflächen,MISC,,,de,1.0
Herbst …,Herbst …,MISC,,,de,1.0
Im Herbst,Im Herbst,MISC,,,de,1.0
Full Self-Driving/Supervised,Full Self-Driving/Supervised,MISC,,,de,1.0
polnischen,polnischen,MISC,,,de,1.0
Heimweltcup,Heimweltcup,MISC,,,de,1.0
sozialdemokratische,sozialdemokratische,MISC,,,de,1.0
dänische,dänische,MISC,,,de,1.0
Bayern-Wetter“,Bayern-Wetter“,MISC,,,de,1.0
die kalte Jahre,die kalte Jahre,MISC,,,de,1.0
norditalienischen,norditalienischen,MISC,,,de,1.0
Nacht auf Samstag - Glatteis-Alarm,Nacht auf Samstag - Glatteis-Alarm,MISC,,,de,1.0
Westeros-Saga,Westeros-Saga,MISC,,,de,1.0
"WALTER WILLE
","WALTER WILLE
",MISC,,,de,1.0
Cannabisclubs“,Cannabisclubs“,MISC,,,de,1.0
Ruhe vor den Stadien,Ruhe vor den Stadien,MISC,,,de,1.0
IMAGO/SNA,IMAGO/SNA,MISC,,,de,1.0
Erste Cannabis-Ernte,Erste Cannabis-Ernte,MISC,,,de,1.0
Zapad,Zapad,MISC,,,de,1.0
gee…,gee…,MISC,,,de,1.0
Ein Jahr in der Natur“,Ein Jahr in der Natur“,MISC,,,de,1.0
Muße,Muße,MISC,,,de,1.0
ersten kalten Tagen,ersten kalten Tagen,MISC,,,de,1.0
Winter-Sale,Winter-Sale,MISC,,,de,1.0
Coronazeit,Coronazeit,MISC,,,de,1.0
Mittelalter-Sale,Mittelalter-Sale,MISC,,,de,1.0
Mittelalter Festival,Mittelalter Festival,MISC,,,de,1.0
Niedrigwasser“,Niedrigwasser“,MISC,,,de,1.0
Winter-Trainingslager“,Winter-Trainingslager“,MISC,,,de,1.0
Tag d…,Tag d…,MISC,,,de,1.0
Arabische Frühling,Arabische Frühling,MISC,,,de,1.0
Frühling ä…,Frühling ä…,MISC,,,de,1.0
BVB,BVB,MISC,,,de,1.0
Die Wahrheit bei Antiste,Die Wahrheit bei Antiste,MISC,,,de,1.0
Winter-Updates,Winter-Updates,MISC,,,de,1.0
deutsche Nationalkeeper,deutsche Nationalkeeper,MISC,,,de,1.0
Winter we…,Winter we…,MISC,,,de,1.0
Juni der Jahre 2003,Juni der Jahre 2003,MISC,,,de,1.0
Vierschanzentournee der Frauen am Streit,Vierschanzentournee der Frauen am Streit,MISC,,,de,1.0
Youtube-Kanal,Youtube-Kanal,MISC,0.0,0.0,de,1.0
Erste Vierschanzentournee der Frauen,Erste Vierschanzentournee der Frauen,MISC,,,de,1.0
coolste Armee,coolste Armee,MISC,,,de,1.0
Schlacht in House of the Dragon,Schlacht in House of the Dragon,MISC,,,de,1.0
House of the Dragon,House of the Dragon,MISC,,,de,1.0
jedes Jahr über die Bildschirme,jedes Jahr über die Bildschirme,MISC,,,de,1.0
Aschenbrödel“,Aschenbrödel“,MISC,,,de,1.0
Schifffahrtswege,Schifffahrtswege,MISC,,,de,1.0
gCaptain,gCaptain,MISC,,,de,1.0
Der Steirerball,Der Steirerball,MISC,,,de,1.0
Pottk...,Pottk...,MISC,,,de,1.0
Veranstaltern,Veranstaltern,MISC,,,de,1.0
Weltkarten-Tattoo,Weltkarten-Tattoo,MISC,,,de,1.0
Tourette-Syndroms,Tourette-Syndroms,MISC,,,de,1.0
Sofa u,Sofa u,MISC,,,de,1.0
Du gehörst zu den Menschen,Du gehörst zu den Menschen,MISC,,,de,1.0
Winterreiseziele,Winterreiseziele,MISC,,,de,1.0
Du willst dem Grau,Du willst dem Grau,MISC,,,de,1.0
Chancen dieses Jahr,Chancen dieses Jahr,MISC,,,de,1.0
Weltmarkt,Weltmarkt,MISC,,,de,1.0
Wintersaison“,Wintersaison“,MISC,,,de,1.0
Das Glatteis,Das Glatteis,MISC,,,de,1.0
Winter-Update,Winter-Update,MISC,,,de,1.0
Herbst und Winter,Herbst und Winter,MISC,,,de,1.0
BSW,BSW,MISC,,,de,1.0
me…,me…,MISC,,,de,1.0
Todesopfer der Flut…,Todesopfer der Flut…,MISC,,,de,1.0
Profi-Eishockey,Profi-Eishockey,MISC,,,de,1.0
Freizeit & Familie,Freizeit & Familie,MISC,,,de,1.0
Hamster,Hamster,MISC,,,de,1.0
Wind w…,Wind w…,MISC,,,de,1.0
Verbrauche…,Verbrauche…,MISC,,,de,1.0
Durchschnittspreis,Durchschnittspreis,MISC,,,de,1.0
ArenaNet,ArenaNet,MISC,,,de,1.0
Japan-Grabens,Japan-Grabens,MISC,,,de,1.0
2weeks,2weeks,MISC,,,de,1.0
Guild Wars 1,Guild Wars 1,MISC,,,de,1.0
Rekorde“,Rekorde“,MISC,,,de,1.0
Advent in Bayern,Advent in Bayern,MISC,,,de,1.0
28.11.2025,28.11.2025,MISC,,,de,1.0
MMO Guild Wars,MMO Guild Wars,MISC,,,de,1.0
Guild Wars,Guild Wars,MISC,,,de,1.0
Krieg in Nahost,Krieg in Nahost,MISC,,,de,1.0
Eur…,Eur…,MISC,,,de,1.0
Diese Bohrkerne,Diese Bohrkerne,MISC,,,de,1.0
Weltcup-Sieg,Weltcup-Sieg,MISC,,,de,1.0
NASA-Rover,NASA-Rover,MISC,,,de,1.0
veganes Za…,veganes Za…,MISC,,,de,1.0
The Masquerade,The Masquerade,MISC,,,de,1.0
Ma…,Ma…,MISC,,,de,1.0
Perseverance“,Perseverance“,MISC,,,de,1.0
ADAC-Pannenstatistik 2024,ADAC-Pannenstatistik 2024,MISC,,,de,1.0
Pannenstatistik-Alarm,Pannenstatistik-Alarm,MISC,,,de,1.0
MissionenBlitz,MissionenBlitz,MISC,,,de,1.0
Winter-Flucht,Winter-Flucht,MISC,,,de,1.0
Jena-Fans,Jena-Fans,MISC,,,de,1.0
Niederlage…,Niederlage…,MISC,,,de,1.0
Erster Weihnachtsmarkt,Erster Weihnachtsmarkt,MISC,,,de,1.0
Katastrophenschutzbehörde …,Katastrophenschutzbehörde …,MISC,,,de,1.0
"Mars
","Mars
",MISC,,,de,1.0
Milder Winter,Milder Winter,MISC,,,de,1.0
Verheerendes Hochwasser“,Verheerendes Hochwasser“,MISC,,,de,1.0
PamS,PamS,MISC,,,de,1.0
Weihnachtsgebäck,Weihnachtsgebäck,MISC,,,de,1.0
Alpinen Skiweltcups,Alpinen Skiweltcups,MISC,,,de,1.0
US-amerikanische,US-amerikanische,MISC,,,de,1.0
Im Jahr zwei…,Im Jahr zwei…,MISC,,,de,1.0
Vintage-Vonn,Vintage-Vonn,MISC,,,de,1.0
Vortek-System,Vortek-System,MISC,,,de,1.0
Schlechtwetter-Sommer“,Schlechtwetter-Sommer“,MISC,,,de,1.0
Lightning-Grafikkartenserie,Lightning-Grafikkartenserie,MISC,,,de,1.0
Taumittel,Taumittel,MISC,0.0,0.0,de,1.0
Winterwetter in Berlin“,Winterwetter in Berlin“,MISC,,,de,1.0
Minusgrade,Minusgrade,MISC,0.0,0.35714285714285715,de,1.0
Sachsen“,Sachsen“,MISC,,,de,1.0
Januarwetter“,Januarwetter“,MISC,,,de,1.0
Eleganz,Eleganz,MISC,,,de,1.0
20-Minuten-Gericht,20-Minuten-Gericht,MISC,,,de,1.0
Umweltbehörde,Umweltbehörde,MISC,,,de,1.0
CDU-Politiker,CDU-Politiker,MISC,,,de,1.0
Herbst & Winter,Herbst & Winter,MISC,,,de,1.0
Leichter Schnee,Leichter Schnee,MISC,,,de,1.0
Krankenhausgesellschaft,Krankenhausgesellschaft,MISC,,,de,1.0
Kurs-Weschke,Kurs-Weschke,MISC,-0.35,0.5,de,1.0
Winter-Transfer“,Winter-Transfer“,MISC,,,de,1.0
Wir haben jeden Tag volles Haus,Wir haben jeden Tag volles Haus,MISC,,,de,1.0
Freistaat zi…,Freistaat zi…,MISC,,,de,1.0
Eisiges Wetter“,Eisiges Wetter“,MISC,,,de,1.0
Spuren im Schnee,Spuren im Schnee,MISC,,,de,1.0
Schnee und Regen,Schnee und Regen,MISC,,,de,1.0
Geda…,Geda…,MISC,,,de,1.0
Taskforce,Taskforce,MISC,,,de,1.0
Das macht die Winterkälte,Das macht die Winterkälte,MISC,,,de,1.0
In die…,In die…,MISC,,,de,1.0
Champions-League-Spiel,Champions-League-Spiel,MISC,,,de,1.0
Bayern-Coach Kompany,Bayern-Coach Kompany,MISC,,,de,1.0
Champions League“,Champions League“,MISC,,,de,1.0
Jüdischen Allgemeinen,Jüdischen Allgemeinen,MISC,,,de,1.0
Buch …,Buch …,MISC,,,de,1.0
arabischer,arabischer,MISC,,,de,1.0
Was darf Israel,Was darf Israel,MISC,,,de,1.0
Glatteisgefahr“,Glatteisgefahr“,MISC,,,de,1.0
Winterdienstes von Hessen Mobil,Winterdienstes von Hessen Mobil,MISC,,,de,1.0
Abgeordnetenhaus um Tausalz,Abgeordnetenhaus um Tausalz,MISC,,,de,1.0
Frühling in Deutschland,Frühling in Deutschland,MISC,,,de,1.0
Glatteis-Unfall,Glatteis-Unfall,MISC,0.0,0.0,de,1.0
Roboter,Roboter,MISC,0.7,0.0,de,1.0
russische Invasion,russische Invasion,MISC,,,de,1.0
Bestattungen“,Bestattungen“,MISC,,,de,1.0
Winter auf Friedhöfen“,Winter auf Friedhöfen“,MISC,,,de,1.0
Wetter-Phänomen,Wetter-Phänomen,MISC,,,de,1.0
Schneechaos,Schneechaos,MISC,0.0,0.0,de,1.0
Katastrophenwinter“,Katastrophenwinter“,MISC,,,de,1.0
Do…,Do…,MISC,,,de,1.0
Orakel Phil,Orakel Phil,MISC,,,de,1.0
Das …,Das …,MISC,,,de,1.0
Winterliche Schifffahrt“,Winterliche Schifffahrt“,MISC,,,de,1.0
Das Eis auf der Elbe,Das Eis auf der Elbe,MISC,,,de,1.0
Gra…,Gra…,MISC,,,de,1.0
Das sagt die Murmeltiertagsprognose 2026,Das sagt die Murmeltiertagsprognose 2026,MISC,,,de,1.0
Papenburg“,Papenburg“,MISC,,,de,1.0
To…,To…,MISC,,,de,1.0
Just in der kargen,Just in der kargen,MISC,,,de,1.0
Minus zehn Grad,Minus zehn Grad,MISC,,,de,1.0
Robo-Blüten,Robo-Blüten,MISC,,,de,1.0
Rennsteig-Skiwanderwegs,Rennsteig-Skiwanderwegs,MISC,,,de,1.0
Rennsteig-Skiwanderweg,Rennsteig-Skiwanderweg,MISC,0.0,0.0,de,1.0
Frostpeitsche,Frostpeitsche,MISC,,,de,1.0
Handball-EM,Handball-EM,MISC,,,de,1.0
Vitamin D enth…,Vitamin D enth…,MISC,,,de,1.0
Ernährungstrend“,Ernährungstrend“,MISC,,,de,1.0
Karl-Valentin-Orden,Karl-Valentin-Orden,MISC,,,de,1.0
FCN-Profi i…,FCN-Profi i…,MISC,,,de,1.0
Frühblüher-Start,Frühblüher-Start,MISC,,,de,1.0
Glatteis in Berlin“,Glatteis in Berlin“,MISC,,,de,1.0
Schnee-Freuden,Schnee-Freuden,MISC,0.0,0.0,de,1.0
bev…,bev…,MISC,,,de,1.0
Landkreisen,Landkreisen,MISC,0.0,0.0,de,1.0
Sachen Preis-Leistung,Sachen Preis-Leistung,MISC,,,de,1.0
Sport im Winter - Wie gesund,Sport im Winter - Wie gesund,MISC,,,de,1.0
Frohburg/Leipzig,Frohburg/Leipzig,MISC,,,de,1.0
Der Psychiater über dunkle Stimmung,Der Psychiater über dunkle Stimmung,MISC,,,de,1.0
INTERVIEW,INTERVIEW,MISC,,,de,1.0
Wertvolle Zeit,Wertvolle Zeit,MISC,,,de,1.0
Windchill-Ef…,Windchill-Ef…,MISC,,,de,1.0
Schuld ist der Wind,Schuld ist der Wind,MISC,,,de,1.0
HFC-Trainer,HFC-Trainer,MISC,,,de,1.0
Die Klimaforscher,Die Klimaforscher,MISC,,,de,1.0
pot…,pot…,MISC,,,de,1.0
Das Meer,Das Meer,MISC,,,de,1.0
Bei drei Jacken,Bei drei Jacken,MISC,,,de,1.0
C&A,C&A,MISC,,,de,1.0
C&A-„Iconic,C&A-„Iconic,MISC,,,de,1.0
Farbenfrohe Röseiein,Farbenfrohe Röseiein,MISC,,,de,1.0
Unberührte Dolomiten,Unberührte Dolomiten,MISC,,,de,1.0
Portfolio,Portfolio,MISC,,,de,1.0
Freista…,Freista…,MISC,,,de,1.0
peruanische,peruanische,MISC,,,de,1.0
Tragödie in den Anden,Tragödie in den Anden,MISC,,,de,1.0
Falsche Heizungsnotdienste,Falsche Heizungsnotdienste,MISC,,,de,1.0
Falsche Heizungsnotdienste kassieren im Winter,Falsche Heizungsnotdienste kassieren im Winter,MISC,,,de,1.0
Fußball-Bundesligist,Fußball-Bundesligist,MISC,,,de,1.0
Winter-Wechsel“,Winter-Wechsel“,MISC,,,de,1.0
Bergstra…,Bergstra…,MISC,,,de,1.0
Wer macht im Winter,Wer macht im Winter,MISC,,,de,1.0
V8,V8,MISC,,,de,1.0
Heckmotor-Allrad,Heckmotor-Allrad,MISC,,,de,1.0
Der Schlepplift,Der Schlepplift,MISC,,,de,1.0
russischen Angriffskriegs,russischen Angriffskriegs,MISC,,,de,1.0
Jede Fußspur im Schnee,Jede Fußspur im Schnee,MISC,,,de,1.0
Rohrmahd,Rohrmahd,MISC,,,de,1.0
Okay,Okay,MISC,,,de,1.0
Ab Herbst“,Ab Herbst“,MISC,,,de,1.0
Fo…,Fo…,MISC,,,de,1.0
Sachsen-Anhalt-Halle,Sachsen-Anhalt-Halle,MISC,,,de,1.0
Die Speicherstände de…,Die Speicherstände de…,MISC,,,de,1.0
Ein bisschen Frühling,Ein bisschen Frühling,MISC,,,de,1.0
Winterchaos“,Winterchaos“,MISC,,,de,1.0
Drei Jahre Großbaustelle,Drei Jahre Großbaustelle,MISC,,,de,1.0
Ill,Ill,MISC,0.85,0.0,de,1.0
Schneeschuhwandern,Schneeschuhwandern,MISC,,,de,1.0
Ostwestfalen“,Ostwestfalen“,MISC,,,de,1.0
Starker Schnee…,Starker Schnee…,MISC,,,de,1.0
Berlin/Heilbronn,Berlin/Heilbronn,MISC,,,de,1.0
h…,h…,MISC,,,de,1.0
S + U-Bahn,S + U-Bahn,MISC,,,de,1.0
Nich det,Nich det,MISC,,,de,1.0
Glatter Morgen - Schnee,Glatter Morgen - Schnee,MISC,,,de,1.0
DWD,DWD,MISC,,,de,1.0
WELT gibt Ihnen…,WELT gibt Ihnen…,MISC,,,de,1.0
baden-württembergischen,baden-württembergischen,MISC,,,de,1.0
RTL/ntv.de,RTL/ntv.de,MISC,,,de,1.0
Deutsche Wetterdienst mi…,Deutsche Wetterdienst mi…,MISC,,,de,1.0
Eisige Woche,Eisige Woche,MISC,,,de,1.0
Deutsche Wetterd…,Deutsche Wetterd…,MISC,,,de,1.0
Saale-Unstrut,Saale-Unstrut,MISC,-0.7,0.0,de,1.0
Me…,Me…,MISC,,,de,1.0
Landtagswahl im Herbst“,Landtagswahl im Herbst“,MISC,,,de,1.0
Landtagswahl im Herbst,Landtagswahl im Herbst,MISC,,,de,1.0
Gefahr von Glatteis,Gefahr von Glatteis,MISC,,,de,1.0
Schmuddelwetter“,Schmuddelwetter“,MISC,,,de,1.0
Promenade“,Promenade“,MISC,,,de,1.0
Dunkle Jahreszeit,Dunkle Jahreszeit,MISC,,,de,1.0
Lichtmess-Bauernregel,Lichtmess-Bauernregel,MISC,,,de,1.0
Senat,Senat,MISC,,,de,1.0
Zendure-Systems,Zendure-Systems,MISC,,,de,1.0
Weiße Überraschung zum Valentinstag,Weiße Überraschung zum Valentinstag,MISC,,,de,1.0
Muss di…,Muss di…,MISC,,,de,1.0
Externe Inha…,Externe Inha…,MISC,,,de,1.0
… In Deutschland,… In Deutschland,MISC,,,de,1.0
0-Grad-Marke,0-Grad-Marke,MISC,,,de,1.0
Olympia-Teilnehmer,Olympia-Teilnehmer,MISC,,,de,1.0
Winter-Olympia“,Winter-Olympia“,MISC,,,de,1.0
Historischer Moment“,Historischer Moment“,MISC,,,de,1.0
Männer …,Männer …,MISC,,,de,1.0
